,Latitude,Longitude,Restaurant Name,Legal Business Name,Postcode,Food Service Establishment Permit #,Business Address,Landmark District or Building
9728,40.732711,-73.987617,BRAZEN FOX KITCHEN AND BAR,106 3RD AVE NYC INC.,10003,50000910,"106 3 AVENUE, Manhattan, NY",no
9729,40.677135,-73.963649,KONDITORI,PIRK WASHINGTON LLC,11238,50003699,"696 WASHINGTON AVENUE, Brooklyn, NY",no
9730,40.800499,-73.96568,Calaveras Corner,LUKE GUY LLC,10025,50106065,"936 AMSTERDAM AVENUE, Manhattan, NY",no
9731,40.705053,-73.917467,Gordo's cantina,"Gordos 140 st. Nicholas,llc",11237,50100558,"140 st. Nicholas Ave., Brooklyn, NY",no
9732,40.7613,-73.99152099999999,Elsayed $ LLC,Elsayed 4 LLC,10036,41397330,"416  W 46th Street, Manhattan, NY",no
9733,40.721847,-73.987471,Taverna di Bacco,Osteria Grano LLC,10002,41598286,"175 Ludlow Street, Manhattan, NY",yes
9734,40.729939,-74.00366600000001,MARKET TABLE,JOHN DORY LLC,10014,41277451,"54 CARMINE STREET, Manhattan, NY",yes
9735,40.665423,-73.989417,STELLA'S,ALEX &amp; ARI INC,11215,50105716,"559 5 AVENUE, Brooklyn, NY",no
9736,40.736358,-73.986685,PETES TAVERN,66 IRVING LLC,10003,50105448,"129 EAST   18 STREET, Manhattan, NY",yes
9737,40.725873,-73.98654599999999,Emmy Squared,ESQEV LLC,10003,50082359,"83 First Avenue, Manhattan, NY",no
9738,40.722054,-73.996493,UPSIDE PIZZA,UP 51 LLC,10012,50109386,"51 SPRING STREET, Manhattan, NY",no
9739,40.782429,-73.953459,PIC UP STIX,pearl takeout inc,10128,50000884,"1372 LEXINGTON AVENUE, Manhattan, NY",no
9740,40.721658000000005,-73.99732,Areppas,Areppas 3 LLC,10012,50100005,"25  Cleveland Place , Manhattan, NY",no
9741,40.675869,-73.980817,Mezcals Mexican Restaurant,Mezcals of 5th ave Rest. Corp.,11215,40574474,"223 5th ave , Brooklyn, NY",no
9742,40.74623,-73.97774,Jackson Hole Burgers,Jackson Hole Burgers,10016,40377325,"521 3rd av, Manhattan, NY",no
9743,40.718018,-73.98984899999999,Devon,Devon,10002,50085477,"252 Broome , Manhattan, NY",no
9744,40.783694,-73.952508,Bread N Wine,ESM GROUP 1415 LLC,10128,50094961,"1417 Lexington Avenue, Manhattan, NY",no
9745,40.825523,-73.92655,HOME RUN SPORTS BAR RESTAURANT CORP.,HOME RUN SPORTS BAR RESTAURANT CORP.,10451,41523665,"113-115  E. 157TH ST, Bronx, NY",yes
9746,40.732484,-74.003724,"FGNY 296 Bleecker, LLC","FGNY 296 Bleecker, LLC",10014,41312523,"296 Bleecker Street, Manhattan, NY",yes
9747,40.712272999999996,-73.96271999999999,Rabbithole Restaurant,Measure for Measure inc.,11249,41301641,"352 Bedford Ave., Brooklyn, NY",no
9748,40.742439000000005,-73.993133,Chick Fil A,JKB Franchise Holdings,10010,50095781,"700 6th Avenue, Manhattan, NY",yes
9749,,,Gt Kingston Restaurant and Bar Inc,Gt Kingston Restaurant and Bar Inc,11420,50045971,"114-45  South Ozone Park, Queens, NY",no
9750,,,Mezzaluna,Mezzaluna Associates,10021,40379662,"1295 1295 Third Avenue, Manhattan, NY",no
9751,40.67138,-73.97782600000001,Pinos la forchetta,Pinos la forchetta inc,11215,41129343,"181 7th ave , Brooklyn, NY",yes
9752,40.802752000000005,-73.956598,CANTINA CAQUERIA &amp; TEQUILIA BAR,2099 8TH AVE REST CORP.,10026,50111311,"2099 8 AVENUE, Manhattan, NY",no
9753,40.755594,-73.94192,The Buffs,SS2C LLC,11373,50098929,"13-13  40th Ave, Queens, NY",no
9754,40.719277000000005,-73.958337,Teddy's Bar & Grill,Davis and Devore Group LLC,11249,50033492,"96 Berry Street, Brooklyn, NY",no
9755,40.689588,-73.972516,BITTERSWEET,L &amp; G REDWOOD COFFEE LLC,11205,50090104,"180 DEKALB AVENUE, Brooklyn, NY",yes
9756,40.758855,-73.96424300000001,MR. CHOW RESTAURANT,T C VENTURES INC,10022,40742056,"324 EAST   57 STREET, Manhattan, NY",no
9757,40.797697,-73.969546,YU KITCHEN,YU KITCHEN INC,10025,50079330,"2656 BROADWAY, Manhattan, NY",yes
9758,40.669474,-73.9869,The Owl Farm,Redwood Brooklyn LLC,11215,41675807,"297 9th Street, Brooklyn, NY",no
9759,40.731531,-74.00398299999999,Sabor Argentino,SABOR ARGENTINO CORP,10014,50110075,"57 7 AVENUE SOUTH, Manhattan, NY",no
9760,40.702763,-73.986681,Love and Dough,Water St Tavern Corp.,11201,50047483,"68 Jay Street, Brooklyn, NY",no
9761,40.629121000000005,-74.08002900000001,The Hop Shoppe,C&C Enterprise of SI LLC,10304,50048850,"127 Beach Street , Staten Island, NY",no
9762,40.740829,-73.98170400000001,Street Taco,MFRF Enterprises Inc.,10016,50059635,"358 3rd Ave, Manhattan, NY",no
9763,40.754488,-73.97340200000001,Snafu,127 East Restaurant Corp,10017,40890184,"127  E 47th St, Manhattan, NY",no
9764,40.762086,-73.993668,KOCHI,SC HOSPITALITY LLC,10036,50099805,"652 10 AVENUE, Manhattan, NY",no
9765,40.721247999999996,-73.98491700000001,Subject,"TTBK, Inc",10002,50071025,"188 Suffolk Street, Manhattan, NY",no
9766,40.749076,-73.97568199999999,Starbucks Coffee,Starbucks Corporation,10158,50058917,"605 Third Ave, Manhattan, NY",no
9767,40.683562,-73.967197,Beny's delice,M2m f&b llc,11238,50043525,"903 Fulton st, Brooklyn, NY",no
9768,40.719226,-73.98557,Ginger & Lemongrass II LLC,Ginger & Lemongrass II LLC,10002,82-1457339,"153 Rivington street, Manhattan, NY",no
9769,40.765681,-73.98736099999999,Bar 9,Bar 9 entertainment corp,10019,50036750,"807 9th ave, Manhattan, NY",no
9770,,,MILANES SPANISH RESTAURANT,MILANES SPANISH RESTAURANT INC.,7607,40821987,"168 WEST 25TH STREET, Manhattan, NY",no
9771,40.721848,-73.994484,Lovely Day,Cantaloupe LLC,10012,40904478,"196 Elizabeth Street, Manhattan, NY",no
9772,40.618987,-73.955129,Pescada New York,Pescada New York,11230,50053206,"1776 Ocean Avenue, Brooklyn, NY",no
9773,40.704879,-74.005313,Industry Kitchen,Maiden Rest. LLC,10038,50033451,"70 South Street, Manhattan, NY",no
9774,40.584101000000004,-73.950771,Cafe Dushanbe,Cafe Dushanbe inc,11235,50032787,"1788  Sheepshead bay rd, Brooklyn, NY",no
9775,40.612932,-74.130736,The Pizza Parlor,965 JEWETT AVENUE INC,10314,50111007,"965 JEWETT AVENUE, Staten Island, NY",no
9776,40.818556,-73.916655,XOCHIMILCO FAMILY REST INC,XOCHIMILCO FAMILY REST INC,10455,41288582,"653 MELROSE AVE, Bronx, NY",no
9777,40.71265,-73.948667,OKONOMI,GUCHI'S IDEA LLC,11211,50009057,"150 AINSLIE STREET, Brooklyn, NY",no
9778,,,Cafe Cortadito,Cafe Cortadito LLC,10009,41264071,"210  3rd street, Manhattan, NY",no
9779,40.766290999999995,-73.956452,Matsu sushi,J&J Asian Bistro Inc,10021,50090557,"411 E 70 street, Manhattan, NY",no
9780,40.716246000000005,-73.998103,new york canton lounge,ming li,10013,50070765,"70 mott street, Manhattan, NY",yes
9781,40.767558,-73.91199999999999,Eastern nights,Twisters crepe &yogurt cafe inc,11103,50071311,"25-37  Steinway street , Queens, NY",yes
9782,40.777405,-73.95209799999999,CHINA JADE,ART OF SZECHUAN INC.,10028,50068546,"1643 2 AVENUE, Manhattan, NY",no
9783,40.740621999999995,-74.006741,Fig & Olive,Fig & Olive Thirteen Street LLC,10014,41232504,"420 West 13th Street, Manhattan, NY",yes
9784,40.628820000000005,-74.074318,WYNWOOD,SI WATERFRONT MANAGEMENT INC,10304,50105925,"24 NAVY PIER COURT, Staten Island, NY",no
9785,40.718139,-73.986923,dunkin donuts,NYC DELANCEY FOODS INC,10002,50043918,"140 delancey street, Manhattan, NY",no
9786,40.787589000000004,-73.812889,Villaggio,150-07 RESTAURANT CORP,11357,50072853,"150-07  14th road, Queens, NY",no
9787,40.727246,-73.984443,POP'S EAT-RITE,LITTLE SAINT,10009,50106169,"123 SAINT MARKS PLACE, Manhattan, NY",no
9788,40.666831,-73.99167,Pulia Restaurant,Laresco Holdings LLC,11215,50103658,"548 4th Avenue, Brooklyn, NY",no
9789,40.729813,-73.860112,Chidori Japanese Cuisine,"Chidori, Inc",11374,50045410,"9709 64th avenue, Queens, NY",no
9790,40.765665999999996,-73.982499,Joe G Restaurant,Da Vinci Hotel Corp,10019,41205309,"244 West  56 Street , Manhattan, NY",no
9791,40.747686,-73.98673000000001,Udon Lab,Hyun 32 Inc.,10001,50059470,"43 W 32nd St., Manhattan, NY",no
9792,40.755745000000005,-73.92798,Dive Bar LIC,"Wolfe L.I.C., INC",11375,50079359,"33-10 36th Avenue, Queens, NY",no
9793,40.713643,-73.96185799999999,dumont burger,mizu sushi ny inc,11249,50064635,"314 bedford ave, first floor, Brooklyn, NY",no
9794,40.726623,-73.988632,Idlewild Coffee Co.,Idlewild Coffee Co. LLC,10003,0,"300 E 5th St, Manhattan, NY",no
9795,40.761227000000005,-73.769819,Erawan Thai Cuisine,Thai Y2K. Corp,11361,40704155,"43-59 Bell Boulevard, Queens, NY",no
9796,40.814322,-73.9593,El Porton Bar & Mexican Restaurant,El Porton Bar & Restaurant Corp,10027,41255436,"3151 Broadway , Manhattan, NY",yes
9797,40.862446999999996,-73.90024,GYRO KING,GYRO KING FOODS CORP,10468,40596246,"50 EAST FORDHAM RD, Bronx, NY",no
9798,40.75362,-73.932144,Suzuki Shokudo,Suzuki Shokudo Inc,11101,50071964,"38-01 31st Street, Queens, NY",no
9799,40.812581,-73.905962,La Patrona Restaurant Corp,La Patrona Restaurant Corp,10455,50066139,"812 E. 149th Street, Bronx, NY",no
9800,40.778918,-73.981387,UTOPIA DINER,M.O.A. SABRY CORP,10023,50063625,"267 AMSTERDAM AVENUE, Manhattan, NY",yes
9801,40.741925,-73.990487,Patisserie Chansk,Chanson 23rd LLC,10010,50060687,"20 west  23rd street , Manhattan, NY",yes
9802,40.739666,-73.992725,BURGER &amp; LOBSTER,BURGER AND LOBSTER FLATIRON LLC,10011,50017243,"39 WEST   19 STREET, Manhattan, NY",yes
9803,40.774236,-73.948349,Mumtaz Indinan Cusine,Jhorna Restaurant INC,10028,41593315,"1582 York Avenue, Manhattan, NY",no
9804,40.86548,-73.864602,Allerton diner Inc,Allerton diner Inc,10467,50005654,"772   Allerton Ave, Bronx, NY",no
9805,40.727101,-73.987849,AOI Kitchen,AOI Kitchen LLC,10003,50099812,"320 East 6th st,, Manhattan, NY",yes
9806,40.777938,-73.980019,Legend Bar and Restaurant,Legend 72 LLC,10023,50000542,"127 West 72nd Street, Manhattan, NY",no
9807,40.776909,-73.952463,Ethyl's alcohol and food,1629 2nd Restaurant LLC,10028,50015858,"1629 2 Ave, Manhattan, NY",no
9808,40.744495,-73.921265,Cardamom Indian Cuisine,Naira LLC,11104,50052572,"4345  43rd Street, Queens, NY",no
9809,40.774868,-73.95688299999999,NEW YORK SUSHI ONE,NEW YORK SUSHI I INC,10075,50100009,"1406 3 AVENUE, Manhattan, NY",no
9810,40.727371999999995,-73.985442,Noreetuh Restaurant,Noreetuh Restaraunt LLC,10009,50018858,"128 First Avenue, Manhattan, NY",no
9811,40.716243,-73.963934,gelateria gentile,latte llc,11249,50073840,"253 wythe avenue, Brooklyn, NY",no
9812,40.684436,-73.992003,Portal Latino Restaurant Inc,Portal Latino Restaurant Inc,11201,50073904,"217  Smith St, Brooklyn, NY",no
9813,40.720242,-73.99382,Sel Rrose,DCB Delancey Corp,10002,41703928,"1-3 Delancey Street, Manhattan, NY",no
9814,40.685687,-73.981604,EastVille Comedy Club,"EastVille Comedy Club, Inc.",11217,50080459,"487 Atlantic Ave, Brooklyn, NY",no
9815,40.775328,-73.911661,Astoriana Diosa del Taco,The Taco Partners LLC,11105,50101298,"2235 31st Street, Queens, NY",no
9816,40.667882,-73.987365,THE SKYLARK,SNOWDAY LLC,11215,41645463,"477 5TH AVE, Brooklyn, NY",no
9817,40.761379,-73.97023,BLT Steak,BLT Steak LLC,10022,41165361,"106 East 57th Street, Manhattan, NY",no
9818,40.728317,-73.783925,kampai hibachi &amp; brazilian Grill,TIGRAN DAMIANI,11366,50107632,"18501 UNION TPKE, Queens, NY",no
9819,40.699919,-73.92840100000001,Archies Bar & Pizza,Blackstone-Karapanos LLC,11221,50008935,"128  Central Ave. , Brooklyn, NY",no
9820,40.752307,-73.867994,El Paraiso Restaurant,El Paraiso Restaurant,11368,40735273,"99-10  37Ave, Queens, NY",no
9821,40.639725,-73.96773,The Farm on Adderley,Homebase in Ditmas LLC,11218,50048227,"1108  Cortelyou Road, Brooklyn, NY",no
9822,40.685687,-73.981604,EastVille Comedy Club,"EastVille Comedy Club, Inc.",11217,50080459,"487 Atlantic Ave, Brooklyn, NY",no
9823,40.76311,-73.920911,Zenon Taverna,HET Cyprus Corp,11106,50057478,"34-10 31 avenue, Queens, NY",no
9824,40.74216,-73.983209,PIPPALI,SABHARWAL HOSPITALITY GROUP LLC,10016,50068320,"129 EAST 27th STREET, Manhattan, NY",no
9825,40.750715,-73.862915,103 08 FOOD CORP DORAS CAFFE,103 08 FOOD CORP DORAS CAFFE,11368,41718481,"103-08  39TH avenue , Queens, NY",yes
9826,40.73475,-73.98852600000001,Sushi by Bou / SideBAR,LM Restaurant Group LLC,10003,41224482,"118 East 15th Street, Manhattan, NY",no
9827,40.648913,-74.009089,ANTOJITOS,ANTOJITOSBK CORPORATION,11220,50105147,"412 45 STREET, Brooklyn, NY",no
9828,,,ROSEMARY'S,"18 GREENWICH AVENUE, LLC",10011,41668282,"1820 GREENWICH AVENUE, Manhattan, NY",yes
9829,40.74303,-73.89711,RED PANDA RESTAURANT,RED PANDA RESTAURANT LLC,11377,50075273,"67-21 WOODSIDE AVENUE, Queens, NY",no
9830,40.710144,-73.848903,OBA GRILL,ANTIOCHIA GRILL INC,11375,50110649,"10402 METROPOLITAN AVE, Queens, NY",no
9831,40.711026000000004,-73.854474,Il Poeta,Malu 2008 Corporation,11375,25-1304514,"9804 Metropolitan Avenue, Queens, NY",no
9832,40.869409000000005,-73.915322,El Nuevo Sabor Restaurant,El Nuevo Sabor Corp,10034,41482939,"4032 10th ave , Manhattan, NY",no
9833,40.760274,-73.98908399999999,XOXO NYC Corp,XOXO NYC Corp,10036,50099350,"336 West 46th Street, Manhattan, NY",no
9834,40.722837,-73.983376,Root & Bone,Root & Bone LLC,10009,50011679,"200 E. 3rd Street, Manhattan, NY",no
9835,40.7464,-73.944198,Brooks 1890 Resturant,DiPalo-Romano Corporation,11101,41554120,"2428 Jackson Ave., Queens, NY",no
9836,40.715153,-73.997168,XI'AN FAMOUS FOODS,LIAO DE HEN INC,10013,50055661,"45 BAYARD STREET, Manhattan, NY",no
9837,40.736365,-74.005871,Meme Mediterranean,MOZ Restaurant inc,10014,41471053,"581 Hudson Street, Manhattan, NY",yes
9838,40.579091,-73.836797,The Meatup Grill LLC,THE MEATUP GRILL LLC,11694,50108220,"165 BEACH  116 STREET, Queens, NY",no
9839,40.742344,-73.983688,Blue Smoke,Blue Smoke LLC,10016,40880715,"116  E 27th St, Manhattan, NY",no
9840,40.725373,-73.951955,BAGEL POINT,BAGELOGY INC,11222,50087107,"87 NORMAN AVENUE, Brooklyn, NY",no
9841,40.738978,-73.992942,SCAMPI,BOMBA RESTO LLC,10011,50072186,"30 WEST   18 STREET, Manhattan, NY",yes
9842,40.723192,-73.912412,Angelo's Gourmet Pizza,The Twin Slice of Pizza Corp.,11378,50077005,"5764  Maspeth Avenue , Queens, NY",no
9843,40.620203000000004,-74.00754599999999,Parkway Restaurant,PJS Restaurant,11228,40368632,"7504  13th Avenue, Brooklyn, NY",no
9844,,,Pan Fino,Pan Fino corp,11372,1017189,"01 85, Queens, NY",no
9845,40.887273,-73.907154,Liu,Sunrise International LLC,10463,50034653,"3717 Riverdale Ave, Bronx, NY",no
9846,40.616587,-74.030901,Rocco's Brooklyn Bakery,Roccos Brooklyn Bakery,11209,50018845,"9402 4th Avenue , Brooklyn, NY",no
9847,40.824306,-73.948566,argot,argot enterprise inc,10031,FA0209974,"142  hamilton place, Manhattan, NY",no
9848,40.744321,-73.983338,Ramen Goku,Kame Ramen LLC,10016,50093669,"435 Park Ave S, Manhattan, NY",no
9849,40.679301,-73.995901,Nili,360 NIGEL LLC,11231,50106926,"360 SMITH ST, Brooklyn, NY",no
9850,40.738607,-73.999657,MOMENTEA,NATURAL HEALTH FOOD COMPANY INC,10011,50072221,"64 7TH AVE, Manhattan, NY",no
9851,40.759637,-73.920392,District Saigon,District Mot,11103,50044225,"37-15 Broadway, Queens, NY",no
9852,40.714939,-74.00648199999999,tre sorelle,61 reade pizza inc,10007,41621139,"61 reade street , Manhattan, NY",yes
9853,40.757618,-73.966514,AliBaba Turkish and Mediterranean Cuisine,TD RESTAURANT NY INC,10022,50107549,"1030 2 AVENUE, Manhattan, NY",no
9854,40.692028,-73.991241,OKEEFES,C.S.I COURT ST INC,11201,50050344,"62 COURT STREET, Brooklyn, NY",no
9855,40.727292,-73.984551,HANOI SOUP SHOP,SOLID LIQUIDS LLC,10009,50088423,"115 SAINT MARKS PLACE, Manhattan, NY",no
9856,40.728237,-73.99085,MeetFresh,Simply Addiction Inc.,10003,50072427,"37 Cooper Square, Manhattan, NY",no
9857,40.748051000000004,-73.868768,NUEVO DON FRANCISCO RESTAURANT,NUEVO DON FRANCISCO RESTAURANT CORP,11368,50085068,"4056 JUNCTION BLVD, Queens, NY",yes
9858,40.68936,-73.992514,BAREBURGER,SYMBIONTS LIVING LLC,11201,41603460,"145  COURT STREET, Brooklyn, NY",no
9859,40.743251,-73.919448,1 Buen Sabor Inc,1 Buen Sabor Inc,11104,41640580,"45-07 Queens Blvd, Queens, NY",no
9860,40.706243,-73.943016,Privilege Lounge,Privilege Lounge INC.,11206,41451015,"140  Graham ave, Brooklyn, NY",no
9861,40.755617,-73.979318,Morton's The Steakhouse 5th Ave,Mortons of Chicago/5th Ave INC,10017,40397676,"551  5th Ave, Manhattan, NY",yes
9862,40.717468,-73.95813299999999,Dziupla Polish Restaurant,194 BEDFORD AVE REST CORP,11249,50006762,"194  Bedford Avenue, Brooklyn, NY",no
9863,40.724655,-73.992427,SLAINTE,PGT REST CORP.,10012,41012338,"304 BOWERY, Manhattan, NY",yes
9864,40.738323,-73.983531,Craft + Carry,CC 248 Corp,10010,61729262,"284 Third Ave , Manhattan, NY",no
9865,40.854552000000005,-73.911578,CAMPESINO DOMINICANO RESTAURANT,CAMPESINO DOMINICANO RESTAURANT,10453,50086681,"1987 UNIVERSITY AVENUE, Bronx, NY",no
9866,40.746958,-73.98505899999999,IchiUmi,Double Kitchen LLC,10016,41468267,"6 E. 32nd St., Manhattan, NY",no
9867,40.775465999999994,-73.956446,Emmy Squared,85th & 3rd LLC,10028,50101256,"1426 Third Avenue, Manhattan, NY",no
9868,40.673202,-73.887088,Cachapa's Brooklyn,Cachapa's Brooklyn,11207,50063745,"2311  Pitkin Av , Brooklyn, NY",no
9869,40.745458,-74.00206800000001,PASTAI,PASTAIAT INC,10011,50064388,"186  9TH AVE, Manhattan, NY",yes
9870,40.707695,-73.931974,PALOMAS BK,MARCUS NYC INC.,11237,50108150,"1 KNICKERBOCKER AVENUE, Brooklyn, NY",no
9871,40.710778000000005,-74.007694,Da Claudio,Tre Monelli LLC,10038,50016488,"21  Ann, Manhattan, NY",no
9872,40.718908,-73.996053,GREEN GARDEN VILLAGE INC,GREEN GARDEN VILLAGE INC,10013,50095962,"216 GRAND ST, Manhattan, NY",no
9873,40.739782,-73.998773,Boucherie West Village,Boucherie LLC,10014,50054294,"99 7th Avenue, Manhattan, NY",yes
9874,40.785911999999996,-73.972606,Good Enough to Eat,520 Columbus Ave LTD,10024,40623604,"520 Columbus Ave, Manhattan, NY",yes
9875,40.677797999999996,-73.968822,Milk Bar,"Casual cafe partners, LLC",11238,50052366,"620 Vanderbilt Avenue , Brooklyn, NY",yes
9876,40.682419,-73.919911,Sonora,Sonora NYC LLC,11233,50070414,"174 Howard Ave, Brooklyn, NY",no
9877,40.77422,-73.913027,Bareburger Ditmars,B5 LLC,11105,41520610,"2301 31st Street, Queens, NY",no
9878,40.761577,-73.931327,Soul Out,34 Avenue Asian Food Corp,11106,50099558,"2414 34th Avenue, Queens, NY",no
9879,40.682582000000004,-73.97954200000001,Premium Food Inc,Premium Food Inc,11217,41468766,"57  4th Avenue , Brooklyn, NY",no
9880,40.8124,-73.903245,noches de palenque,Casa Zola Corp,10455,50070525,"561 Southern blvd , Bronx, NY",no
9881,40.718752,-74.0046,Petrarca,Bancone LLC,10013,41090957,"34 White Street, Manhattan, NY",yes
9882,40.709938,-74.012235,Pronto pizza,Aim pizza Corp,10006,41398570,"114 Liberty street , Manhattan, NY",no
9883,40.630637,-73.966336,Gourmet Sweets Inc,Gourmet Sweets Inc,11230,41191561,"1107 Coney Island Avenue, Brooklyn, NY",no
9884,,,El Camion Cantina,Monolith Inc,10009,41555982,"194 Ave A 12 St, Manhattan, NY",no
9885,40.697871,-73.792188,The Nourish Spot,The Nourish Spot Inc,11433,50067310,"107-05 Guy R Brewer Blvd, Queens, NY",no
9886,40.851053,-73.938829,Tung thong 181,Up Thai corp,10033,50056319,"812  W 181 street , Manhattan, NY",no
9887,40.727521,-73.855235,Tower Diner,Triangle Food Corp.,11374,50000810,"98-95 Queens Blvd., Queens, NY",no
9888,40.765293,-73.917996,LELIS BAKERY AND PASTRY SHOP,3514 30TH AVE CORP,11103,50058008,"3514  30TH AVENUE, Queens, NY",no
9889,40.6607,-73.99408199999999,Panchitas Pace,Panchitas Place Inc,11215,50078127,"709 5th Avenue, Brooklyn, NY",no
9890,40.76658,-73.959972,Donna Margherita,1304ASECONDAVENUEASSOCIATESLLC,10065,41497741,"1304a 2nd Avenue, Manhattan, NY",no
9891,40.883525,-73.898527,Khalle Bar & grill,Khalle Bar & Grill Corp.,10463,50043696,"3638 Bailey avenue, Bronx, NY",no
9892,40.750837,-73.984369,Frankie & Johnnie's Steakhouse,"F&J STEAKS 37TH STREET, LLC",10018,40931929,"32 west 37th street, Manhattan, NY",no
9893,40.705773,-73.8943,SWEET JANE'S,WE ARE 138 LLC,11385,50047811,"6402 68TH AVE, Queens, NY",no
9894,40.721359,-73.99715400000001,SWEETGREEN,SWEETGREEN NEW YORK LLC,10012,50017275,"100 KENMARE ST, Manhattan, NY",no
9895,40.635745,-74.134968,Taqueria La Roqueta Inc,Taqueria La Roqueta Inc,10302,50060716,"226  Port Richmond Avenue, Staten Island, NY",no
9896,,,Natureworks restaurant,Fast foods 55 LLC,10019,50000419,"43West 55st, Manhattan, NY",no
9897,40.729865999999994,-73.98074,Fat Buddha,Lo-Eng Inc,10009,41030982,"212-210 Avenue A, Manhattan, NY",no
9898,40.697396999999995,-73.92397199999999,Don Andres Modern Taqueria,DON ANDRES INC,11221,50106200,"238 CENTRAL AVENUE, Brooklyn, NY",no
9899,40.832283000000004,-73.86490500000001,WILLIES STEAK HOUSE,DLO BAR AND RESTAURANT,10472,41239427,"1832 WESTCHESTER AVE, Bronx, NY",yes
9900,40.592996,-73.94802800000001,Tabu,Marfa Cafe inc,11235,FA0212129,"2205 Avenue X, Brooklyn, NY",no
9901,40.733114,-73.989944,THINK COFFEE,THINK FOURTH AVENUE LLC,10003,41444291,"123 4 AVENUE, Manhattan, NY",no
9902,40.73774,-74.001819,Don Angie,"Uncle Biagio, LLC",10014,50069883,"103 Greenwich Avenue, Manhattan, NY",yes
9903,40.719167999999996,-73.84219,718 Hookah & Lounge Inc,718 Hookah & Lounge Inc,11375,41660841,"72-13 Austin Street, Queens, NY",no
9904,40.724864000000004,-73.98819499999999,UMINOIE,EMEMT INC,10003,41007533,"86 EAST 3RD STREET , Manhattan, NY",no
9905,40.762668,-73.965786,LILI AND LOO,L &amp; L NEW BEGINNING LLC,10065,50108529,"1026 3 AVENUE, Manhattan, NY",no
9906,40.724724,-73.994292,BALLATOS RESTAURANT CORP,BALLATOS RESTAUANT CORP,10012,40581363,"55 EAST HOUSTON STREET, Manhattan, NY",no
9907,40.777454,-73.957087,Lexington Candy Shop,Lexington Candy Shop Inc,10028,40719552,"1226  Lexington Avenue, Manhattan, NY",no
